Dataset,Evaluation metric,Metric value
WaveGlove-single,Macro F1 score,0.804122198078316
WaveGlove-single,Macro F1 score,0.6895935163379491
WaveGlove-single,Macro F1 score,0.7895666062332728
WaveGlove-single,Macro F1 score,0.7401556444040105
WaveGlove-single,Macro F1 score,0.6962979343784297
WaveGlove-single,Macro F1 score,0.6979035218357469
WaveGlove-single,Macro F1 score,0.7777801753466722
WaveGlove-single,Macro F1 score,0.6835988623779322
WaveGlove-single,Macro F1 score,0.7751227171972681
WaveGlove-single,Macro F1 score,0.8226971750363563
WaveGlove-single,Macro F1 score,0.7435576871759834
WaveGlove-single,Macro F1 score,0.7665391578804143
WaveGlove-single,Macro F1 score,0.8264451359136602
WaveGlove-single,Macro F1 score,0.7571924067893316
WaveGlove-single,Macro F1 score,0.7497715135436891
WaveGlove-single,Macro F1 score,0.7548853615520281
WaveGlove-single,Macro F1 score,0.7467235552487044
WaveGlove-single,Macro F1 score,0.8613929161221304
WaveGlove-single,Macro F1 score,0.7870781548200904
WaveGlove-single,Macro F1 score,0.7127045878380737
WaveGlove-single,Macro F1 score,0.7965363854252743
WaveGlove-single,Macro F1 score,0.7167968435040781
WaveGlove-single,Macro F1 score,0.7141601955863416
WaveGlove-single,Macro F1 score,0.7832815796498661
WaveGlove-single,Macro F1 score,0.7921210029905682
WaveGlove-single,Macro F1 score,0.6440080767969455
uWave,Accuracy,0.6919642857142857
uWave,Accuracy,0.7053571428571429
uWave,Accuracy,0.7276785714285714
uWave,Accuracy,0.7321428571428571
uWave,Accuracy,0.7075892857142857
uWave,Accuracy,0.7299107142857143
uWave,Accuracy,0.75
uWave,Accuracy,0.7455357142857143
uWave,Accuracy,0.7232142857142857
uWave,Accuracy,0.7455357142857143
uWave,Accuracy,0.7410714285714286
uWave,Accuracy,0.7075892857142857
uWave,Accuracy,0.7276785714285714
uWave,Accuracy,0.6986607142857143
uWave,Accuracy,0.7321428571428571
uWave,Accuracy,0.7008928571428571
uWave,Accuracy,0.7098214285714286
uWave,Accuracy,0.7053571428571429
uWave,Accuracy,0.6941964285714286
uWave,Accuracy,0.7075892857142857
uWave,Accuracy,0.71875
uWave,Accuracy,0.7232142857142857
uWave,Accuracy,0.6897321428571429
uWave,Accuracy,0.7142857142857143
uWave,Accuracy,0.703125
uWave,Accuracy,0.734375
uWave,Accuracy,0.7433035714285714
uWave,Accuracy,0.6941964285714286
uWave,Accuracy,0.7098214285714286
uWave,Accuracy,0.7544642857142857
uWave,Accuracy,0.6986607142857143
uWave,Accuracy,0.75
uWave,Accuracy,0.703125
uWave,Accuracy,0.7120535714285714
uWave,Accuracy,0.7433035714285714
uWave,Accuracy,0.7366071428571429
uWave,Accuracy,0.703125
uWave,Accuracy,0.734375
uWave,Accuracy,0.7053571428571429
uWave,Accuracy,0.7098214285714286
uWave,Accuracy,0.7008928571428571
uWave,Accuracy,0.6941964285714286
uWave,Accuracy,0.6852678571428571
uWave,Accuracy,0.7477678571428571
uWave,Accuracy,0.7276785714285714
uWave,Accuracy,0.7008928571428571
uWave,Accuracy,0.7165178571428571
uWave,Accuracy,0.734375
uWave,Accuracy,0.7544642857142857
uWave,Accuracy,0.7120535714285714
uWave,Accuracy,0.7276785714285714
uWave,Accuracy,0.7098214285714286
uWave,Accuracy,0.7053571428571429
uWave,Accuracy,0.7165178571428571
uWave,Accuracy,0.7388392857142857
uWave,Accuracy,0.7008928571428571
uWave,Accuracy,0.6696428571428571
uWave,Accuracy,0.7075892857142857
uWave,Accuracy,0.7410714285714286
uWave,Accuracy,0.703125
uWave,Accuracy,0.7633928571428571
uWave,Accuracy,0.7321428571428571
uWave,Accuracy,0.71875
uWave,Accuracy,0.7544642857142857
uWave,Accuracy,0.7299107142857143
uWave,Accuracy,0.7388392857142857
uWave,Accuracy,0.7008928571428571
uWave,Accuracy,0.7544642857142857
uWave,Accuracy,0.7388392857142857
uWave,Accuracy,0.7120535714285714
uWave,Accuracy,0.7232142857142857
uWave,Accuracy,0.7209821428571429
uWave,Accuracy,0.6450892857142857
uWave,Accuracy,0.7321428571428571
uWave,Accuracy,0.7366071428571429
uWave,Accuracy,0.6897321428571429
uWave,Accuracy,0.7254464285714286
uWave,Accuracy,0.7433035714285714
uWave,Accuracy,0.7209821428571429
uWave,Accuracy,0.7075892857142857
uWave,Accuracy,0.7455357142857143
uWave,Accuracy,0.6919642857142857
uWave,Accuracy,0.7053571428571429
uWave,Accuracy,0.7008928571428571
uWave,Accuracy,0.7388392857142857
uWave,Accuracy,0.7433035714285714
uWave,Accuracy,0.6875
uWave,Accuracy,0.7477678571428571
uWave,Accuracy,0.7232142857142857
uWave,Accuracy,0.7232142857142857
uWave,Accuracy,0.734375
uWave,Accuracy,0.6830357142857143
uWave,Accuracy,0.7232142857142857
uWave,Accuracy,0.7321428571428571
uWave,Accuracy,0.7477678571428571
uWave,Accuracy,0.6964285714285714
uWave,Accuracy,0.71875
uWave,Accuracy,0.7299107142857143
uWave,Accuracy,0.6919642857142857
uWave,Accuracy,0.7053571428571429
uWave,Recall,0.6903321098070045
uWave,Recall,0.6961049446632406
uWave,Recall,0.7236487031055525
uWave,Recall,0.7315385193197645
uWave,Recall,0.7112287194270486
uWave,Recall,0.7352666976540232
uWave,Recall,0.7482718809587354
uWave,Recall,0.7505860720435322
uWave,Recall,0.7260335813404037
uWave,Recall,0.7369440609186759
uWave,Recall,0.736949203711554
uWave,Recall,0.7028599672430198
uWave,Recall,0.7222404228935266
uWave,Recall,0.7101733281931051
uWave,Recall,0.7281836349363086
uWave,Recall,0.7047217024971262
uWave,Recall,0.7111526448125914
uWave,Recall,0.7132671742840537
uWave,Recall,0.6961309630126536
uWave,Recall,0.7027381064572273
uWave,Recall,0.7171132092079997
uWave,Recall,0.7236266488326214
uWave,Recall,0.7017905489318095
uWave,Recall,0.7088611674142798
uWave,Recall,0.6923041233779101
uWave,Recall,0.7327595400858927
uWave,Recall,0.7457917369168264
uWave,Recall,0.6884172781431412
uWave,Recall,0.7065600721038088
uWave,Recall,0.7583449723956932
uWave,Recall,0.6926523699267801
uWave,Recall,0.7520364770414842
uWave,Recall,0.7001401940173301
uWave,Recall,0.7200897663496105
uWave,Recall,0.7390655341502114
uWave,Recall,0.7379594734957198
uWave,Recall,0.7036642350309946
uWave,Recall,0.7208580629149414
uWave,Recall,0.7158922407349815
uWave,Recall,0.7049722417895672
uWave,Recall,0.7133651499086797
uWave,Recall,0.6982047583430753
uWave,Recall,0.6971141532129645
uWave,Recall,0.7327377460447972
uWave,Recall,0.7284649455595897
uWave,Recall,0.70725242918669
uWave,Recall,0.7204177229045914
uWave,Recall,0.7316950550247965
uWave,Recall,0.7554049784978094
uWave,Recall,0.719935843243517
uWave,Recall,0.7312395148737462
uWave,Recall,0.7106262278630996
uWave,Recall,0.7050431978625596
uWave,Recall,0.7120163868109618
uWave,Recall,0.7433576480990274
uWave,Recall,0.6987802855080472
uWave,Recall,0.6689689831582246
uWave,Recall,0.7071891820709696
uWave,Recall,0.7448115406982706
uWave,Recall,0.7020525553281972
uWave,Recall,0.7608047185568817
uWave,Recall,0.7330361768457436
uWave,Recall,0.7132805851555851
uWave,Recall,0.7506406131915595
uWave,Recall,0.7368420371309181
uWave,Recall,0.7447960665346449
uWave,Recall,0.7021483969406301
uWave,Recall,0.7598387566231493
uWave,Recall,0.7454252519759227
uWave,Recall,0.7062556756230377
uWave,Recall,0.713182356346128
uWave,Recall,0.7116327153068258
uWave,Recall,0.650450059532073
uWave,Recall,0.7375941430134342
uWave,Recall,0.7463287555488296
uWave,Recall,0.6895560190577472
uWave,Recall,0.7273652498131203
uWave,Recall,0.7350588901460098
uWave,Recall,0.7276656061508278
uWave,Recall,0.7087042302881184
uWave,Recall,0.7416872652978621
uWave,Recall,0.6965984581048468
uWave,Recall,0.7101290110886728
uWave,Recall,0.7017410708356375
uWave,Recall,0.740576332332954
uWave,Recall,0.7417018388189696
uWave,Recall,0.6933993661121075
uWave,Recall,0.7481199204651348
uWave,Recall,0.7227192329900509
uWave,Recall,0.7237666947013343
uWave,Recall,0.7280567215767955
uWave,Recall,0.6909233238011605
uWave,Recall,0.7273285309787161
uWave,Recall,0.7321167527986406
uWave,Recall,0.7499227030663715
uWave,Recall,0.69960036353676
uWave,Recall,0.7232862113376819
uWave,Recall,0.7417277701999698
uWave,Recall,0.6763405130927563
uWave,Recall,0.7014224394218844
uWave,Macro F1 score,0.6803267275691112
uWave,Macro F1 score,0.6947245813934484
uWave,Macro F1 score,0.7218505853799403
uWave,Macro F1 score,0.7309232826159386
uWave,Macro F1 score,0.7092046889967852
uWave,Macro F1 score,0.7255327502816143
uWave,Macro F1 score,0.7414990467242288
uWave,Macro F1 score,0.7469712044291961
uWave,Macro F1 score,0.7257474750519787
uWave,Macro F1 score,0.734972333340234
uWave,Macro F1 score,0.7371352140071709
uWave,Macro F1 score,0.6951107763431585
uWave,Macro F1 score,0.7197066257178297
uWave,Macro F1 score,0.702052092807863
uWave,Macro F1 score,0.7253838062831973
uWave,Macro F1 score,0.6985881641610947
uWave,Macro F1 score,0.7076848094830261
uWave,Macro F1 score,0.7065895604298394
uWave,Macro F1 score,0.6930636846475636
uWave,Macro F1 score,0.6975106102813458
uWave,Macro F1 score,0.7161161726000208
uWave,Macro F1 score,0.7205522723708704
uWave,Macro F1 score,0.6894257952577718
uWave,Macro F1 score,0.708580336726359
uWave,Macro F1 score,0.6908364419410966
uWave,Macro F1 score,0.7308592195530151
uWave,Macro F1 score,0.744809750881599
uWave,Macro F1 score,0.6901003515618478
uWave,Macro F1 score,0.7061724692022514
uWave,Macro F1 score,0.7551912688074921
uWave,Macro F1 score,0.6915512360749819
uWave,Macro F1 score,0.748857407484985
uWave,Macro F1 score,0.6952654273051038
uWave,Macro F1 score,0.7149050050355813
uWave,Macro F1 score,0.734970080541216
uWave,Macro F1 score,0.7320749909551445
uWave,Macro F1 score,0.7048276030269501
uWave,Macro F1 score,0.719991345703181
uWave,Macro F1 score,0.7074682561484109
uWave,Macro F1 score,0.7031336523818363
uWave,Macro F1 score,0.6975537752520101
uWave,Macro F1 score,0.6933598593792168
uWave,Macro F1 score,0.6812733191305647
uWave,Macro F1 score,0.7330237669160269
uWave,Macro F1 score,0.7259564469484168
uWave,Macro F1 score,0.7059249800394429
uWave,Macro F1 score,0.7152647451312335
uWave,Macro F1 score,0.7317381317668683
uWave,Macro F1 score,0.7541316638802104
uWave,Macro F1 score,0.7112378857750136
uWave,Macro F1 score,0.728018031410735
uWave,Macro F1 score,0.7095354071651578
uWave,Macro F1 score,0.6993847555257102
uWave,Macro F1 score,0.7104123959302988
uWave,Macro F1 score,0.7372455605983115
uWave,Macro F1 score,0.69790689656354
uWave,Macro F1 score,0.6680047701639917
uWave,Macro F1 score,0.703712993509814
uWave,Macro F1 score,0.740099282995168
uWave,Macro F1 score,0.6979294058161278
uWave,Macro F1 score,0.7555933610634429
uWave,Macro F1 score,0.7269299733844592
uWave,Macro F1 score,0.7132456059270507
uWave,Macro F1 score,0.7526610479334226
uWave,Macro F1 score,0.7320239599186247
uWave,Macro F1 score,0.7372729957506001
uWave,Macro F1 score,0.6992486645468646
uWave,Macro F1 score,0.7532850109759331
uWave,Macro F1 score,0.737761319707575
uWave,Macro F1 score,0.7013834278152732
uWave,Macro F1 score,0.714143971344406
uWave,Macro F1 score,0.7073707417636597
uWave,Macro F1 score,0.6450706505913062
uWave,Macro F1 score,0.7313379128061255
uWave,Macro F1 score,0.740002806378861
uWave,Macro F1 score,0.6887882294296306
uWave,Macro F1 score,0.723660818423542
uWave,Macro F1 score,0.737307665626912
uWave,Macro F1 score,0.7234142014720674
uWave,Macro F1 score,0.7037688157215358
uWave,Macro F1 score,0.7397936201200133
uWave,Macro F1 score,0.6890122567813863
uWave,Macro F1 score,0.7038208516262499
uWave,Macro F1 score,0.6953491539402161
uWave,Macro F1 score,0.7402706393103746
uWave,Macro F1 score,0.7423858988807777
uWave,Macro F1 score,0.6836358361487271
uWave,Macro F1 score,0.7448262707287812
uWave,Macro F1 score,0.7214921259699774
uWave,Macro F1 score,0.7191368465279209
uWave,Macro F1 score,0.7288899406087764
uWave,Macro F1 score,0.6843916088050811
uWave,Macro F1 score,0.7220194648137668
uWave,Macro F1 score,0.7275182444382292
uWave,Macro F1 score,0.7449985695054369
uWave,Macro F1 score,0.6952855607781394
uWave,Macro F1 score,0.7198317956943232
uWave,Macro F1 score,0.73637724715151
uWave,Macro F1 score,0.677772527724815
uWave,Macro F1 score,0.7022121764449633
OPPORTUNITY,Accuracy,0.4544133672357428
OPPORTUNITY,Accuracy,0.4442426443879404
OPPORTUNITY,Accuracy,0.4580457682528151
OPPORTUNITY,Accuracy,0.4464220849981838
OPPORTUNITY,Accuracy,0.45114420632037777
OPPORTUNITY,Accuracy,0.4616781692698874
OPPORTUNITY,Accuracy,0.4424264438794043
OPPORTUNITY,Accuracy,0.4413367235742826
OPPORTUNITY,Accuracy,0.4464220849981838
OPPORTUNITY,Accuracy,0.46095168906647294
OPPORTUNITY,Accuracy,0.45368688703232835
OPPORTUNITY,Accuracy,0.44315292408281876
OPPORTUNITY,Accuracy,0.44460588448964766
OPPORTUNITY,Accuracy,0.4616781692698874
OPPORTUNITY,Accuracy,0.4620414093715946
OPPORTUNITY,Accuracy,0.4347984017435525
OPPORTUNITY,Accuracy,0.426080639302579
OPPORTUNITY,Accuracy,0.45368688703232835
OPPORTUNITY,Accuracy,0.4406102433708681
OPPORTUNITY,Accuracy,0.4489647657101344
OPPORTUNITY,Accuracy,0.44097348347257537
OPPORTUNITY,Accuracy,0.4475118053033055
OPPORTUNITY,Accuracy,0.4569560479476934
OPPORTUNITY,Accuracy,0.45586632764257173
OPPORTUNITY,Accuracy,0.45368688703232835
OPPORTUNITY,Accuracy,0.451507446422085
OPPORTUNITY,Accuracy,0.4398837631674537
OPPORTUNITY,Accuracy,0.4500544860152561
OPPORTUNITY,Accuracy,0.4384308027606248
OPPORTUNITY,Accuracy,0.4304395205230657
OPPORTUNITY,Accuracy,0.4438794042862332
OPPORTUNITY,Accuracy,0.46531057028695966
OPPORTUNITY,Accuracy,0.4406102433708681
OPPORTUNITY,Accuracy,0.4442426443879404
OPPORTUNITY,Accuracy,0.44024700326916094
OPPORTUNITY,Accuracy,0.4326189611333091
OPPORTUNITY,Accuracy,0.4504177261169633
OPPORTUNITY,Accuracy,0.4529604068289139
OPPORTUNITY,Accuracy,0.4282600799128224
OPPORTUNITY,Accuracy,0.42862332001452963
OPPORTUNITY,Accuracy,0.4442426443879404
OPPORTUNITY,Accuracy,0.44460588448964766
OPPORTUNITY,Accuracy,0.44024700326916094
OPPORTUNITY,Accuracy,0.4529604068289139
OPPORTUNITY,Accuracy,0.43443516164184526
OPPORTUNITY,Accuracy,0.4464220849981838
OPPORTUNITY,Accuracy,0.434071921540138
OPPORTUNITY,Accuracy,0.44823828550671996
OPPORTUNITY,Accuracy,0.4489647657101344
OPPORTUNITY,Accuracy,0.4438794042862332
OPPORTUNITY,Accuracy,0.46240464947330184
OPPORTUNITY,Accuracy,0.4377043225572103
OPPORTUNITY,Accuracy,0.43516164184525974
OPPORTUNITY,Accuracy,0.45986196876135127
OPPORTUNITY,Accuracy,0.45368688703232835
OPPORTUNITY,Accuracy,0.4413367235742826
OPPORTUNITY,Accuracy,0.4525971667272067
OPPORTUNITY,Accuracy,0.43007628042135854
OPPORTUNITY,Accuracy,0.4326189611333091
OPPORTUNITY,Accuracy,0.4544133672357428
OPPORTUNITY,Accuracy,0.44024700326916094
OPPORTUNITY,Accuracy,0.4631311296767163
OPPORTUNITY,Accuracy,0.44460588448964766
OPPORTUNITY,Accuracy,0.4377043225572103
OPPORTUNITY,Accuracy,0.451507446422085
OPPORTUNITY,Accuracy,0.45477660733745007
OPPORTUNITY,Accuracy,0.4453323646930621
OPPORTUNITY,Accuracy,0.44569560479476933
OPPORTUNITY,Accuracy,0.4576825281511079
OPPORTUNITY,Accuracy,0.4355248819469669
OPPORTUNITY,Accuracy,0.45840900835452236
OPPORTUNITY,Accuracy,0.4569560479476934
OPPORTUNITY,Accuracy,0.4355248819469669
OPPORTUNITY,Accuracy,0.45731928804940064
OPPORTUNITY,Accuracy,0.4656738103886669
OPPORTUNITY,Accuracy,0.45187068652379225
OPPORTUNITY,Accuracy,0.4438794042862332
OPPORTUNITY,Accuracy,0.44605884489647657
OPPORTUNITY,Accuracy,0.4442426443879404
OPPORTUNITY,Accuracy,0.4529604068289139
OPPORTUNITY,Accuracy,0.4391572829640392
OPPORTUNITY,Accuracy,0.46095168906647294
OPPORTUNITY,Accuracy,0.45078096621867053
OPPORTUNITY,Accuracy,0.4311660007264802
OPPORTUNITY,Accuracy,0.44714856520159824
OPPORTUNITY,Accuracy,0.4693062114057392
OPPORTUNITY,Accuracy,0.44823828550671996
OPPORTUNITY,Accuracy,0.47402833272793315
OPPORTUNITY,Accuracy,0.45223392662549944
OPPORTUNITY,Accuracy,0.44097348347257537
OPPORTUNITY,Accuracy,0.45078096621867053
OPPORTUNITY,Accuracy,0.434071921540138
OPPORTUNITY,Accuracy,0.4565928078459862
OPPORTUNITY,Accuracy,0.4667635306937886
OPPORTUNITY,Accuracy,0.44678532509989105
OPPORTUNITY,Accuracy,0.44097348347257537
OPPORTUNITY,Accuracy,0.43225572103160187
OPPORTUNITY,Accuracy,0.443516164184526
OPPORTUNITY,Accuracy,0.4438794042862332
OPPORTUNITY,Accuracy,0.44206320377769703
OPPORTUNITY,Recall,0.5164961907293529
OPPORTUNITY,Recall,0.4930345347393973
OPPORTUNITY,Recall,0.5184309497127134
OPPORTUNITY,Recall,0.5012946193476415
OPPORTUNITY,Recall,0.5451900981047691
OPPORTUNITY,Recall,0.5173270515949309
OPPORTUNITY,Recall,0.5097663900159856
OPPORTUNITY,Recall,0.5343077736421231
OPPORTUNITY,Recall,0.5297669241364442
OPPORTUNITY,Recall,0.5345313985673082
OPPORTUNITY,Recall,0.5545827319172812
OPPORTUNITY,Recall,0.5093518894247633
OPPORTUNITY,Recall,0.5295764317901523
OPPORTUNITY,Recall,0.538263249860996
OPPORTUNITY,Recall,0.5589359777776177
OPPORTUNITY,Recall,0.5418236667110595
OPPORTUNITY,Recall,0.5256802065671028
OPPORTUNITY,Recall,0.514491151844369
OPPORTUNITY,Recall,0.5127264398384334
OPPORTUNITY,Recall,0.49849605678227843
OPPORTUNITY,Recall,0.5008571031376335
OPPORTUNITY,Recall,0.5221778529182842
OPPORTUNITY,Recall,0.516218759857952
OPPORTUNITY,Recall,0.5091010027477697
OPPORTUNITY,Recall,0.5050958104231373
OPPORTUNITY,Recall,0.5089928152134808
OPPORTUNITY,Recall,0.5241797753911613
OPPORTUNITY,Recall,0.5394655056387339
OPPORTUNITY,Recall,0.5162863189679503
OPPORTUNITY,Recall,0.5242248990762709
OPPORTUNITY,Recall,0.48232531308785415
OPPORTUNITY,Recall,0.5569627869809355
OPPORTUNITY,Recall,0.5047107372789132
OPPORTUNITY,Recall,0.5635175826150121
OPPORTUNITY,Recall,0.542046610257135
OPPORTUNITY,Recall,0.5421046130794852
OPPORTUNITY,Recall,0.5259012009721478
OPPORTUNITY,Recall,0.5197780368629136
OPPORTUNITY,Recall,0.5617152616722553
OPPORTUNITY,Recall,0.5188943319560079
OPPORTUNITY,Recall,0.5326117089889153
OPPORTUNITY,Recall,0.5253034660176631
OPPORTUNITY,Recall,0.5181423568662914
OPPORTUNITY,Recall,0.5354096507698934
OPPORTUNITY,Recall,0.5203291740814104
OPPORTUNITY,Recall,0.5036763236311702
OPPORTUNITY,Recall,0.4972331709979294
OPPORTUNITY,Recall,0.5036335725809775
OPPORTUNITY,Recall,0.5354130906211609
OPPORTUNITY,Recall,0.5246811994220777
OPPORTUNITY,Recall,0.555703187809024
OPPORTUNITY,Recall,0.49912449961341043
OPPORTUNITY,Recall,0.4930408821784203
OPPORTUNITY,Recall,0.5097403420506477
OPPORTUNITY,Recall,0.5204184575638165
OPPORTUNITY,Recall,0.5179313650573684
OPPORTUNITY,Recall,0.5371678993282635
OPPORTUNITY,Recall,0.5384288022845957
OPPORTUNITY,Recall,0.5025109863383208
OPPORTUNITY,Recall,0.5136647872743629
OPPORTUNITY,Recall,0.5212994465889078
OPPORTUNITY,Recall,0.5265137004773028
OPPORTUNITY,Recall,0.5294702127303417
OPPORTUNITY,Recall,0.5070427342068352
OPPORTUNITY,Recall,0.5326335691273691
OPPORTUNITY,Recall,0.5280221911106292
OPPORTUNITY,Recall,0.519463880588232
OPPORTUNITY,Recall,0.5345561491847213
OPPORTUNITY,Recall,0.5509279897519781
OPPORTUNITY,Recall,0.5138102968787909
OPPORTUNITY,Recall,0.5317834455298465
OPPORTUNITY,Recall,0.5174268390474024
OPPORTUNITY,Recall,0.5043239049187919
OPPORTUNITY,Recall,0.5376565376375049
OPPORTUNITY,Recall,0.5164200877637648
OPPORTUNITY,Recall,0.5410791763176914
OPPORTUNITY,Recall,0.5426784395495294
OPPORTUNITY,Recall,0.5389448623779773
OPPORTUNITY,Recall,0.5070703860551916
OPPORTUNITY,Recall,0.5258347526491004
OPPORTUNITY,Recall,0.5163130908795297
OPPORTUNITY,Recall,0.5434872895320018
OPPORTUNITY,Recall,0.5380335262117488
OPPORTUNITY,Recall,0.5030148036270233
OPPORTUNITY,Recall,0.5376865532717328
OPPORTUNITY,Recall,0.5360611625454385
OPPORTUNITY,Recall,0.5347324293534814
OPPORTUNITY,Recall,0.5818007186082853
OPPORTUNITY,Recall,0.5437920608222391
OPPORTUNITY,Recall,0.5189529650393128
OPPORTUNITY,Recall,0.5453368970136738
OPPORTUNITY,Recall,0.5039718073052083
OPPORTUNITY,Recall,0.509825725069117
OPPORTUNITY,Recall,0.5382315008792042
OPPORTUNITY,Recall,0.5112492776991
OPPORTUNITY,Recall,0.4809609104245476
OPPORTUNITY,Recall,0.4915214256921938
OPPORTUNITY,Recall,0.5357120224946719
OPPORTUNITY,Recall,0.5272661339044769
OPPORTUNITY,Recall,0.49776409695246737
OPPORTUNITY,Macro F1 score,0.3461781713410803
OPPORTUNITY,Macro F1 score,0.3149240488246685
OPPORTUNITY,Macro F1 score,0.3470112276182859
OPPORTUNITY,Macro F1 score,0.3363560652070845
OPPORTUNITY,Macro F1 score,0.36396036852626645
OPPORTUNITY,Macro F1 score,0.34042046504277157
OPPORTUNITY,Macro F1 score,0.33303427050840384
OPPORTUNITY,Macro F1 score,0.3415311243906666
OPPORTUNITY,Macro F1 score,0.3432434195700498
OPPORTUNITY,Macro F1 score,0.33515100279279536
OPPORTUNITY,Macro F1 score,0.3570194942754944
OPPORTUNITY,Macro F1 score,0.33338247037635693
OPPORTUNITY,Macro F1 score,0.34614881110462004
OPPORTUNITY,Macro F1 score,0.35846576019456716
OPPORTUNITY,Macro F1 score,0.3709575251187046
OPPORTUNITY,Macro F1 score,0.3428895553565029
OPPORTUNITY,Macro F1 score,0.3406280778904649
OPPORTUNITY,Macro F1 score,0.34223474548651417
OPPORTUNITY,Macro F1 score,0.32389341803326366
OPPORTUNITY,Macro F1 score,0.3316867533810436
OPPORTUNITY,Macro F1 score,0.32401331697253594
OPPORTUNITY,Macro F1 score,0.34970211244053856
OPPORTUNITY,Macro F1 score,0.32968825927436557
OPPORTUNITY,Macro F1 score,0.3362623037859592
OPPORTUNITY,Macro F1 score,0.32881287793237435
OPPORTUNITY,Macro F1 score,0.31877168084412616
OPPORTUNITY,Macro F1 score,0.34621132230781904
OPPORTUNITY,Macro F1 score,0.3460879035338802
OPPORTUNITY,Macro F1 score,0.3275820362441164
OPPORTUNITY,Macro F1 score,0.340417388694295
OPPORTUNITY,Macro F1 score,0.30964052598763625
OPPORTUNITY,Macro F1 score,0.3675120069888117
OPPORTUNITY,Macro F1 score,0.3198654349149173
OPPORTUNITY,Macro F1 score,0.3577110264490791
OPPORTUNITY,Macro F1 score,0.3483456495184446
OPPORTUNITY,Macro F1 score,0.34557941456521357
OPPORTUNITY,Macro F1 score,0.3464500858448033
OPPORTUNITY,Macro F1 score,0.33691523662994804
OPPORTUNITY,Macro F1 score,0.36197257122238297
OPPORTUNITY,Macro F1 score,0.3344953304694962
OPPORTUNITY,Macro F1 score,0.3578129769993397
OPPORTUNITY,Macro F1 score,0.33843974501921587
OPPORTUNITY,Macro F1 score,0.33033990583120665
OPPORTUNITY,Macro F1 score,0.3404181105880345
OPPORTUNITY,Macro F1 score,0.33482290555889044
OPPORTUNITY,Macro F1 score,0.31813177553856353
OPPORTUNITY,Macro F1 score,0.3087449683722659
OPPORTUNITY,Macro F1 score,0.3290417211363773
OPPORTUNITY,Macro F1 score,0.3532396256841603
OPPORTUNITY,Macro F1 score,0.3372663176270422
OPPORTUNITY,Macro F1 score,0.36457456059122006
OPPORTUNITY,Macro F1 score,0.32917852584453683
OPPORTUNITY,Macro F1 score,0.32758763677457003
OPPORTUNITY,Macro F1 score,0.335784357337958
OPPORTUNITY,Macro F1 score,0.351950865210967
OPPORTUNITY,Macro F1 score,0.3324563778552643
OPPORTUNITY,Macro F1 score,0.3462289504358521
OPPORTUNITY,Macro F1 score,0.3350200181629329
OPPORTUNITY,Macro F1 score,0.3206412412555831
OPPORTUNITY,Macro F1 score,0.33667396061553617
OPPORTUNITY,Macro F1 score,0.3320234902255115
OPPORTUNITY,Macro F1 score,0.34504612871612056
OPPORTUNITY,Macro F1 score,0.3414365350355597
OPPORTUNITY,Macro F1 score,0.31980936805220933
OPPORTUNITY,Macro F1 score,0.36010648954951235
OPPORTUNITY,Macro F1 score,0.3462039275482879
OPPORTUNITY,Macro F1 score,0.3379364869952735
OPPORTUNITY,Macro F1 score,0.33792849849705636
OPPORTUNITY,Macro F1 score,0.34664101781052814
OPPORTUNITY,Macro F1 score,0.31499392704037027
OPPORTUNITY,Macro F1 score,0.3474500849197116
OPPORTUNITY,Macro F1 score,0.3305161364934494
OPPORTUNITY,Macro F1 score,0.3237475410129292
OPPORTUNITY,Macro F1 score,0.3471038314879766
OPPORTUNITY,Macro F1 score,0.34593795028588026
OPPORTUNITY,Macro F1 score,0.36134512522990136
OPPORTUNITY,Macro F1 score,0.3463487590220728
OPPORTUNITY,Macro F1 score,0.3418576087025062
OPPORTUNITY,Macro F1 score,0.32738981459219363
OPPORTUNITY,Macro F1 score,0.35201503081055674
OPPORTUNITY,Macro F1 score,0.3217788362674011
OPPORTUNITY,Macro F1 score,0.34994730385006056
OPPORTUNITY,Macro F1 score,0.3428927082983314
OPPORTUNITY,Macro F1 score,0.3257684870395116
OPPORTUNITY,Macro F1 score,0.3550711425109232
OPPORTUNITY,Macro F1 score,0.3525341569683839
OPPORTUNITY,Macro F1 score,0.3492070385653247
OPPORTUNITY,Macro F1 score,0.3803166123844124
OPPORTUNITY,Macro F1 score,0.36200301816169084
OPPORTUNITY,Macro F1 score,0.33978249886889983
OPPORTUNITY,Macro F1 score,0.3468457537406754
OPPORTUNITY,Macro F1 score,0.3190277277854522
OPPORTUNITY,Macro F1 score,0.3385990808544101
OPPORTUNITY,Macro F1 score,0.35304557015797333
OPPORTUNITY,Macro F1 score,0.3336438233428358
OPPORTUNITY,Macro F1 score,0.3110714896638987
OPPORTUNITY,Macro F1 score,0.31342080265617955
OPPORTUNITY,Macro F1 score,0.33986664586788057
OPPORTUNITY,Macro F1 score,0.3422662412917832
OPPORTUNITY,Macro F1 score,0.3298125173911903
PAMAP2,Accuracy,0.5737403457153365
PAMAP2,Accuracy,0.5895549834497977
PAMAP2,Accuracy,0.5788892975358588
PAMAP2,Accuracy,0.5781537329900699
PAMAP2,Accuracy,0.5928650239058477
PAMAP2,Accuracy,0.5763148216255977
PAMAP2,Accuracy,0.5877160720853255
PAMAP2,Accuracy,0.5902905479955867
PAMAP2,Accuracy,0.5899227657226922
